panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6398237179009227,1055.5751316061705,0.9528629434900167
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6447041456327707,1058.7167242597602,0.9548037451058058
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6495845733646188,1061.85831691335,0.9565297809704902
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6544650010964665,1064.9999095669398,0.9580512052415802
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6593454288283147,1068.1415022205297,0.9593856213291784
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6642258565601624,1071.2830948741193,0.9605571175108887
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6691062842920106,1074.4246875277092,0.9615950838561915
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6739867120238587,1077.5662801812991,0.9625328220034713
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6788671397557067,1080.7078728348888,0.9634059506664454
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6837475674875548,1083.8494654884787,0.9642506200832321
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6886279952194025,1086.9910581420684,0.965101577833648
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6935084229512507,1090.1326507956583,0.9659901707159444
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6983888506830984,1093.274243449248,0.9669424123571946
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7032692784149466,1096.4158361028378,0.9679772814201211
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7081497061467943,1099.5574287564275,0.9691054289598959
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7130301338786424,1102.6990214100174,0.970328457736306
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7179105616104904,1105.840614063607,0.9716388891500755
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7227909893423385,1108.982206717197,0.973020859938619
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7276714170741867,1112.1237993707869,0.9744515021576293
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7325518448060344,1115.2653920243765,0.9759028718362805
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7374322725378826,1118.4069846779664,0.9773442206063914
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7423127002697303,1121.548577331556,0.9787443645914119
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7471931280015784,1124.690169985146,0.9800739041618935
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7520735557334264,1127.8317626387357,0.9813070872610896
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7569539834652743,1130.9733552923256,0.982423180092856
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7618344111971223,1134.1149479459152,0.9834072974525312
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7667148389289704,1137.2565405995051,0.9842507324738525
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7715952666608186,1140.398133253095,0.9849508938363771
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7764756943926663,1143.5397259066847,0.9855109935676815
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7813561221245144,1146.6813185602746,0.9859396240728577
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7862365498563622,1149.8229112138642,0.9862503217680697
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7911169775882103,1152.9645038674541,0.9864611484160606
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.7959974053200582,1156.1060965210438,0.9865942481602399
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8008778330519064,1159.2476891746337,0.9866752789563011
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8057582607837541,1162.3892818282234,0.9867325898329349
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8106386885156023,1165.5308744818133,0.9867960314604554
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.81551911624745,1168.672467135403,0.9868953480079795
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8203995439792982,1171.8140597889928,0.9870581931763178
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8252799717111463,1174.9556524425827,0.9873079228564137
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.830160399442994,1178.0972450961724,0.987661415492214
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8350408271748422,1181.2388377497623,0.988127233002448
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8399212549066901,1184.380430403352,0.9887044398224575
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8448016826385383,1187.5220230569419,0.9893823359861236
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.849682110370386,1190.6636157105315,0.9901412370291416
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8545625381022341,1193.8052083641214,0.9909542681155117
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8594429658340819,1196.946801017711,0.9917899629033328
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.86432339356593,1200.088393671301,0.9926153057375491
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.869203821297778,1203.2299863248907,0.9933987634490036
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.874084249029626,1206.3715789784806,0.9941128454021636
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.878964676761474,1209.5131716320705,0.9947358164938711
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.883845104493322,1212.6547642856601,0.9952523570523879
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8887255322251701,1215.79635693925,0.9956531863699195
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.8936059599570179,1218.9379495928397,0.9959338986842889
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.898486387688866,1222.0795422464296,0.9960934510772586
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9033668154207137,1225.2211349000193,0.9961328449994027
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.908247243152562,1228.3627275536091,0.996054524159143
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9131276708844098,1231.5043202071988,0.9958628611461096
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.918008098616258,1234.6459128607887,0.9955658404005826
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9228885263481057,1237.7875055143784,0.9951777095746568
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9277689540799539,1240.9290981679683,0.994722029019947
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.932649381811802,1244.0706908215582,0.9942342737831832
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9375298095436497,1247.2122834751478,0.9937630036085606
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9424102372754979,1250.3538761287377,0.993368665024145
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9472906650073456,1253.4954687823274,0.9931193460143298
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9521710927391938,1256.6370614359173,0.9930832505308721
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9570515204710417,1259.778654089507,0.9933182410089412
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9619319482028899,1262.9202467430969,0.9938594238100672
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9668123759347376,1266.0618393966865,0.9947063176653298
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9716928036665857,1269.2034320502764,0.9958115398199059
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9765732313984334,1272.345024703866,0.9970730776388796
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9814536591302816,1275.486617357456,0.9983320293983775
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9863340868621298,1278.628210011046,0.9993771895104727
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9912145145939775,1281.7698026646356,0.9999570664712709
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.9960949423258256,1284.9113953182255,0.9997989518900381
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.0,0.0,0.0009765625
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.0009760858955588092,0.6283187554954421,0.025313120382033483
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.0019521717911176184,1.2566375109908843,0.0490568312623717
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.0029282576866764276,1.8849562664863264,0.07222213709986114
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.003904343582235237,2.5132750219817686,0.09482312804221715
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.004880429477794046,3.141593777477211,0.11687355099626173
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.005856515373352855,3.769912532972653,0.138386817989394
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.0068326012689116635,4.398231288468095,0.15937601432736692
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.007808687164470474,5.026550043963537,0.17985390655334177
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.008784773060029283,5.6548687994589795,0.19983295021305403
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.009760858955588092,6.283187554954422,0.21932529743082008
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.010736944851146901,6.911506310449863,0.2383428043009871
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.01171303074670571,7.539825065945306,0.2568970380993273
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.012689116642264518,8.168143821440747,0.2749992843187571
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.013665202537823327,8.79646257693619,0.29266055353366727
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.014641288433382136,9.424781332431632,0.30989158809703166
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.015617374328940947,10.053100087927074,0.32670286867437526
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.016593460224499756,10.681418843422517,0.3431046206185715
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.017569546120058566,11.309737598917959,0.35910682018934625
c,trotterized,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.018545632015617375,11.938056354413401,0.3747192006212745
